Chromosome	Start	End	GC_Content
Chr3	204500001	205000001	46.0734
Chr3	205000001	205500001	46.824
Chr3	205500001	206000001	45.725
Chr3	206000001	206500001	47.291
Chr3	206500001	207000001	48.703
Chr3	207000001	207500001	50.2348
Chr3	207500001	208000001	50.2744
Chr3	208000001	208500001	53.649
Chr3	208500001	208671581	53.496911061895325
Chr4	1	500001	54.162200000000006
Chr4	500001	1000001	53.1534
Chr4	1000001	1500001	51.235600000000005
Chr4	1500001	2000001	49.5988
Chr4	2000001	2500001	47.4342
Chr4	2500001	3000001	47.4128
Chr4	3000001	3500001	46.611799999999995
Chr4	3500001	4000001	45.796
Chr4	4000001	4500001	45.617200000000004
Chr4	4500001	5000001	43.789
Chr4	5000001	5500001	43.1882
Chr4	5500001	6000001	45.1932
Chr4	6000001	6500001	44.5316
Chr4	6500001	7000001	43.9764
Chr4	7000001	7500001	44.5044
Chr4	7500001	8000001	43.6674
Chr4	8000001	8500001	44.5096
Chr4	8500001	9000001	43.8742
Chr4	9000001	9500001	44.4306
Chr4	9500001	10000001	43.9912
Chr4	10000001	10500001	43.303999999999995
Chr4	10500001	11000001	42.7382
Chr4	11000001	11500001	43.594
Chr4	11500001	12000001	43.5114
Chr4	12000001	12500001	42.4824
Chr4	12500001	13000001	42.7208
Chr4	13000001	13500001	43.1224
Chr4	13500001	14000001	41.679
Chr4	14000001	14500001	43.0566
Chr4	14500001	15000001	41.4798
Chr4	15000001	15500001	42.5628
Chr4	15500001	16000001	42.8894
Chr4	16000001	16500001	42.7138
Chr4	16500001	17000001	42.549
Chr4	17000001	17500001	42.0158
Chr4	17500001	18000001	41.8746
Chr4	18000001	18500001	42.0172
Chr4	18500001	19000001	42.683
Chr4	19000001	19500001	42.564
Chr4	19500001	20000001	42.6774
Chr4	20000001	20500001	40.8444
Chr4	20500001	21000001	42.0646
Chr4	21000001	21500001	42.349599999999995
Chr4	21500001	22000001	42.6398
Chr4	22000001	22500001	42.3954
Chr4	22500001	23000001	42.526399999999995
Chr4	23000001	23500001	41.7562
Chr4	23500001	24000001	42.5138
Chr4	24000001	24500001	42.5692
Chr4	24500001	25000001	41.71
Chr4	25000001	25500001	42.4022
Chr4	25500001	26000001	41.6886
Chr4	26000001	26500001	41.9556
Chr4	26500001	27000001	41.760999999999996
Chr4	27000001	27500001	42.9598
Chr4	27500001	28000001	42.6646
Chr4	28000001	28500001	41.537800000000004
Chr4	28500001	29000001	41.5736
Chr4	29000001	29500001	41.943999999999996
Chr4	29500001	30000001	41.6878
Chr4	30000001	30500001	41.6832
Chr4	30500001	31000001	42.093399999999995
Chr4	31000001	31500001	41.6512
Chr4	31500001	32000001	41.6256
Chr4	32000001	32500001	40.724
Chr4	32500001	33000001	42.4734
Chr4	33000001	33500001	42.842200000000005
Chr4	33500001	34000001	42.066199999999995
Chr4	34000001	34500001	41.9738
Chr4	34500001	35000001	41.8508
Chr4	35000001	35500001	41.375
Chr4	35500001	36000001	42.432199999999995
Chr4	36000001	36500001	42.8654
Chr4	36500001	37000001	41.8812
Chr4	37000001	37500001	41.663
Chr4	37500001	38000001	41.7184
Chr4	38000001	38500001	41.8728
Chr4	38500001	39000001	42.5378
Chr4	39000001	39500001	41.3086
Chr4	39500001	40000001	41.9474
Chr4	40000001	40500001	41.509800000000006
Chr4	40500001	41000001	41.747
Chr4	41000001	41500001	42.7928
Chr4	41500001	42000001	42.714
Chr4	42000001	42500001	42.8594
Chr4	42500001	43000001	42.0202
Chr4	43000001	43500001	42.2674
Chr4	43500001	44000001	41.6628
Chr4	44000001	44500001	41.6776
Chr4	44500001	45000001	42.0872
Chr4	45000001	45500001	41.7154
Chr4	45500001	46000001	41.8206
Chr4	46000001	46500001	41.851
Chr4	46500001	47000001	41.3692
Chr4	47000001	47500001	41.478
Chr4	47500001	48000001	41.910799999999995
Chr4	48000001	48500001	41.5524
Chr4	48500001	49000001	41.909600000000005
Chr4	49000001	49500001	41.8042
Chr4	49500001	50000001	41.745599999999996
Chr4	50000001	50500001	41.1094
Chr4	50500001	51000001	42.1526
Chr4	51000001	51500001	42.3152
Chr4	51500001	52000001	42.57
Chr4	52000001	52500001	42.398799999999994
Chr4	52500001	53000001	42.3
Chr4	53000001	53500001	41.8524
Chr4	53500001	54000001	41.565200000000004
Chr4	54000001	54500001	42.403999999999996
Chr4	54500001	55000001	42.339
Chr4	55000001	55500001	42.2322
Chr4	55500001	56000001	40.909
Chr4	56000001	56500001	41.8302
Chr4	56500001	57000001	42.1674
Chr4	57000001	57500001	42.519800000000004
Chr4	57500001	58000001	42.1622
Chr4	58000001	58500001	41.5932
Chr4	58500001	59000001	41.573
Chr4	59000001	59500001	42.1532
Chr4	59500001	60000001	42.5552
Chr4	60000001	60500001	42.597
Chr4	60500001	61000001	42.028999999999996
Chr4	61000001	61500001	42.0958
Chr4	61500001	62000001	42.7028
Chr4	62000001	62500001	41.7674
Chr4	62500001	63000001	42.1728
Chr4	63000001	63500001	41.854200000000006
Chr4	63500001	64000001	41.9844
Chr4	64000001	64500001	42.9176
Chr4	64500001	65000001	42.903000000000006
Chr4	65000001	65500001	42.1496
Chr4	65500001	66000001	42.0436
Chr4	66000001	66500001	42.4114
Chr4	66500001	67000001	42.9138
Chr4	67000001	67500001	42.150999999999996
Chr4	67500001	68000001	42.5968
Chr4	68000001	68500001	42.5898
Chr4	68500001	69000001	43.967
Chr4	69000001	69500001	41.495599999999996
Chr4	69500001	70000001	42.475
Chr4	70000001	70500001	41.9086
Chr4	70500001	71000001	41.8202
Chr4	71000001	71500001	42.808
Chr4	71500001	72000001	42.6192
Chr4	72000001	72500001	43.423
Chr4	72500001	73000001	43.0824
Chr4	73000001	73500001	42.8682
Chr4	73500001	74000001	42.4306
Chr4	74000001	74500001	42.369800000000005
Chr4	74500001	75000001	42.355199999999996
Chr4	75000001	75500001	42.6846
Chr4	75500001	76000001	42.4418
Chr4	76000001	76500001	42.33
Chr4	76500001	77000001	42.7672
Chr4	77000001	77500001	42.703
Chr4	77500001	78000001	42.7724
Chr4	78000001	78500001	42.6132
Chr4	78500001	79000001	42.209799999999994
Chr4	79000001	79500001	41.565999999999995
Chr4	79500001	80000001	42.2046
Chr4	80000001	80500001	43.2402
Chr4	80500001	81000001	41.178399999999996
Chr4	81000001	81500001	41.9044
Chr4	81500001	82000001	41.660000000000004
Chr4	82000001	82500001	41.9074
Chr4	82500001	83000001	42.684
Chr4	83000001	83500001	42.9264
Chr4	83500001	84000001	42.9074
Chr4	84000001	84500001	42.721
Chr4	84500001	85000001	42.9826
Chr4	85000001	85500001	42.3068
Chr4	85500001	86000001	41.627399999999994
Chr4	86000001	86500001	37.3384
Chr4	86500001	87000001	42.0124
Chr4	87000001	87500001	42.2476
Chr4	87500001	88000001	42.6044
Chr4	88000001	88500001	42.3818
Chr4	88500001	89000001	43.1694
Chr4	89000001	89500001	43.303799999999995
Chr4	89500001	90000001	43.7926
Chr4	90000001	90500001	42.7388
Chr4	90500001	91000001	42.8818
Chr4	91000001	91500001	44.7678
Chr4	91500001	92000001	43.806
Chr4	92000001	92500001	42.7182
Chr4	92500001	93000001	43.7756
Chr4	93000001	93500001	43.3896
Chr4	93500001	94000001	43.457
Chr4	94000001	94500001	43.3214
Chr4	94500001	95000001	43.0638
Chr4	95000001	95500001	43.1068
Chr4	95500001	96000001	43.1804
Chr4	96000001	96500001	43.2374
Chr4	96500001	97000001	43.753
Chr4	97000001	97500001	44.9914
Chr4	97500001	98000001	45.5724
Chr4	98000001	98500001	44.447399999999995
Chr4	98500001	99000001	44.568999999999996
Chr4	99000001	99500001	44.4228
Chr4	99500001	100000001	45.458
Chr4	100000001	100500001	45.1848
Chr4	100500001	101000001	45.3594
Chr4	101000001	101500001	44.8266
Chr4	101500001	102000001	44.2362
Chr4	102000001	102500001	44.001200000000004
Chr4	102500001	103000001	42.9304
Chr4	103000001	103500001	43.6584
Chr4	103500001	104000001	43.3898
Chr4	104000001	104500001	43.9332
Chr4	104500001	105000001	43.580000000000005
Chr4	105000001	105500001	43.3412
Chr4	105500001	106000001	43.001
Chr4	106000001	106500001	43.0826
Chr4	106500001	107000001	43.0514
Chr4	107000001	107500001	43.0084
Chr4	107500001	108000001	42.9514
Chr4	108000001	108500001	42.983399999999996
Chr4	108500001	109000001	43.012
Chr4	109000001	109500001	43.0238
Chr4	109500001	110000001	42.782
Chr4	110000001	110500001	42.4762
Chr4	110500001	111000001	42.7252
Chr4	111000001	111500001	43.0282
Chr4	111500001	112000001	43.1346
Chr4	112000001	112500001	42.343199999999996
Chr4	112500001	113000001	42.888799999999996
Chr4	113000001	113500001	41.8902
Chr4	113500001	114000001	42.6236
Chr4	114000001	114500001	43.0342
Chr4	114500001	115000001	41.2114
Chr4	115000001	115500001	41.658
Chr4	115500001	116000001	42.1946
Chr4	116000001	116500001	42.7046
Chr4	116500001	117000001	43.147200000000005
Chr4	117000001	117500001	42.8612
Chr4	117500001	118000001	42.8516
Chr4	118000001	118500001	43.3456
Chr4	118500001	119000001	41.7798
Chr4	119000001	119500001	41.7898
Chr4	119500001	120000001	42.1734
Chr4	120000001	120500001	42.5236
Chr4	120500001	121000001	42.3808
Chr4	121000001	121500001	42.3104
Chr4	121500001	122000001	43.2666
Chr4	122000001	122500001	43.1218
Chr4	122500001	123000001	45.467999999999996
Chr4	123000001	123500001	42.4176
Chr4	123500001	124000001	41.8852
Chr4	124000001	124500001	42.7306
Chr4	124500001	125000001	42.436
Chr4	125000001	125500001	42.5138
Chr4	125500001	126000001	42.7346
Chr4	126000001	126500001	42.353
Chr4	126500001	127000001	42.0742
Chr4	127000001	127500001	42.4822
Chr4	127500001	128000001	41.932199999999995
Chr4	128000001	128500001	42.509
Chr4	128500001	129000001	41.9744
Chr4	129000001	129500001	40.8994
Chr4	129500001	130000001	42.271
Chr4	130000001	130500001	42.4682
Chr4	130500001	131000001	42.294
Chr4	131000001	131500001	41.576
Chr4	131500001	132000001	42.079
Chr4	132000001	132500001	42.4158
Chr4	132500001	133000001	42.117599999999996
Chr4	133000001	133500001	42.555
Chr4	133500001	134000001	41.8372
Chr4	134000001	134500001	41.9796
Chr4	134500001	135000001	42.022999999999996
Chr4	135000001	135500001	43.1332
Chr4	135500001	136000001	41.674
Chr4	136000001	136500001	41.8858
Chr4	136500001	137000001	41.117399999999996
Chr4	137000001	137500001	42.1832
Chr4	137500001	138000001	41.5034
Chr4	138000001	138500001	41.19
Chr4	138500001	139000001	42.120000000000005
Chr4	139000001	139500001	42.751400000000004
Chr4	139500001	140000001	42.6026
Chr4	140000001	140500001	41.757
Chr4	140500001	141000001	42.6018
Chr4	141000001	141500001	43.1804
Chr4	141500001	142000001	42.8338
Chr4	142000001	142500001	42.247
Chr4	142500001	143000001	41.7338
Chr4	143000001	143500001	41.687200000000004
Chr4	143500001	144000001	41.467
Chr4	144000001	144500001	42.4798
Chr4	144500001	145000001	41.56
Chr4	145000001	145500001	42.7612
Chr4	145500001	146000001	42.062
Chr4	146000001	146500001	43.348
Chr4	146500001	147000001	42.9016
Chr4	147000001	147500001	43.0852
Chr4	147500001	148000001	41.8516
Chr4	148000001	148500001	43.2598
Chr4	148500001	149000001	42.6194
Chr4	149000001	149500001	43.2528
Chr4	149500001	150000001	43.8296
Chr4	150000001	150500001	43.467
Chr4	150500001	151000001	41.912
Chr4	151000001	151500001	44.346999999999994
Chr4	151500001	152000001	43.1946
Chr4	152000001	152500001	42.9254
Chr4	152500001	153000001	43.0914
Chr4	153000001	153500001	43.438
Chr4	153500001	154000001	43.307
Chr4	154000001	154500001	43.525999999999996
Chr4	154500001	155000001	43.297999999999995
Chr4	155000001	155500001	42.945
Chr4	155500001	156000001	44.0676
Chr4	156000001	156500001	43.3266
Chr4	156500001	157000001	41.512
Chr4	157000001	157500001	42.9336
Chr4	157500001	158000001	42.553200000000004
Chr4	158000001	158500001	42.949799999999996
Chr4	158500001	159000001	43.617
Chr4	159000001	159500001	42.6898
Chr4	159500001	160000001	43.2932
Chr4	160000001	160500001	42.8014
Chr4	160500001	161000001	42.605399999999996
Chr4	161000001	161500001	42.9528
Chr4	161500001	162000001	41.6816
Chr4	162000001	162500001	42.3632
Chr4	162500001	163000001	42.3372
Chr4	163000001	163500001	42.441
Chr4	163500001	164000001	42.3872
Chr4	164000001	164500001	42.6338
Chr4	164500001	165000001	42.836999999999996
Chr4	165000001	165500001	42.7484
Chr4	165500001	166000001	42.3764
Chr4	166000001	166500001	42.769600000000004
Chr4	166500001	167000001	43.357600000000005
Chr4	167000001	167500001	42.9126
Chr4	167500001	168000001	41.9258
Chr4	168000001	168500001	42.432199999999995
Chr4	168500001	169000001	42.3122
Chr4	169000001	169500001	42.8688
Chr4	169500001	170000001	42.720200000000006
Chr4	170000001	170500001	43.7504
Chr4	170500001	171000001	42.9426
Chr4	171000001	171500001	41.858200000000004
Chr4	171500001	172000001	41.382200000000005
Chr4	172000001	172500001	42.059200000000004
Chr4	172500001	173000001	42.296800000000005
Chr4	173000001	173500001	42.2424
Chr4	173500001	174000001	43.288399999999996
Chr4	174000001	174500001	42.862
Chr4	174500001	175000001	41.9172
Chr4	175000001	175500001	42.8452
Chr4	175500001	176000001	42.9876
Chr4	176000001	176500001	43.020199999999996
Chr4	176500001	177000001	41.889199999999995
Chr4	177000001	177500001	42.3314
Chr4	177500001	178000001	42.592999999999996
Chr4	178000001	178500001	43.053999999999995
Chr4	178500001	179000001	43.0442
Chr4	179000001	179500001	42.4602
Chr4	179500001	180000001	42.8824
Chr4	180000001	180500001	44.0846
Chr4	180500001	181000001	43.3172
Chr4	181000001	181500001	42.928399999999996
Chr4	181500001	182000001	41.7942
Chr4	182000001	182500001	41.917
Chr4	182500001	183000001	41.8662
Chr4	183000001	183500001	43.331399999999995
Chr4	183500001	184000001	43.674800000000005
Chr4	184000001	184500001	43.0364
Chr4	184500001	185000001	42.3824
Chr4	185000001	185500001	42.9414
Chr4	185500001	186000001	42.44
Chr4	186000001	186500001	43.642199999999995
Chr4	186500001	187000001	43.2928
Chr4	187000001	187500001	43.081199999999995
Chr4	187500001	188000001	43.1736
Chr4	188000001	188500001	43.715199999999996
Chr4	188500001	189000001	43.3652
Chr4	189000001	189500001	42.6008
Chr4	189500001	190000001	43.8972
Chr4	190000001	190500001	43.495
Chr4	190500001	191000001	43.7774
Chr4	191000001	191500001	43.148199999999996
Chr4	191500001	192000001	43.4238
Chr4	192000001	192500001	43.7796
Chr4	192500001	193000001	45.018
Chr4	193000001	193500001	44.020399999999995
Chr4	193500001	194000001	44.7718
Chr4	194000001	194500001	45.8234
Chr4	194500001	195000001	45.452799999999996
Chr4	195000001	195500001	46.7618
Chr4	195500001	196000001	45.1798
Chr4	196000001	196500001	47.074
Chr4	196500001	197000001	47.9814
Chr4	197000001	197500001	49.1644
Chr4	197500001	198000001	48.466
Chr4	198000001	198500001	49.5924
Chr4	198500001	199000001	52.127
Chr4	199000001	199500001	54.196999999999996
Chr4	199500001	199700853	50.41473323641288
Chr5	1	500001	54.98800000000001
Chr5	500001	1000001	53.4546
Chr5	1000001	1500001	49.4332
Chr5	1500001	2000001	48.5248
Chr5	2000001	2500001	47.3562
Chr5	2500001	3000001	47.704
Chr5	3000001	3500001	45.8972
Chr5	3500001	4000001	46.1222
Chr5	4000001	4500001	45.462399999999995
Chr5	4500001	5000001	45.7472
Chr5	5000001	5500001	44.913799999999995
Chr5	5500001	6000001	43.942
Chr5	6000001	6500001	42.9812
Chr5	6500001	7000001	43.0426
Chr5	7000001	7500001	43.918400000000005
Chr5	7500001	8000001	43.0228
Chr5	8000001	8500001	42.621199999999995
Chr5	8500001	9000001	41.5598
Chr5	9000001	9500001	42.391400000000004
Chr5	9500001	10000001	42.882799999999996
Chr5	10000001	10500001	43.756
Chr5	10500001	11000001	43.730000000000004
Chr5	11000001	11500001	42.891
Chr5	11500001	12000001	43.1176
Chr5	12000001	12500001	41.348600000000005
Chr5	12500001	13000001	42.5186
Chr5	13000001	13500001	42.1144
Chr5	13500001	14000001	41.9606
Chr5	14000001	14500001	43.498799999999996
Chr5	14500001	15000001	42.092800000000004
Chr5	15000001	15500001	42.604
Chr5	15500001	16000001	43.2398
Chr5	16000001	16500001	43.135600000000004
Chr5	16500001	17000001	41.5422
Chr5	17000001	17500001	41.778999999999996
Chr5	17500001	18000001	41.772999999999996
Chr5	18000001	18500001	41.5796
Chr5	18500001	19000001	42.2268
Chr5	19000001	19500001	42.691
Chr5	19500001	20000001	42.614200000000004
Chr5	20000001	20500001	42.3558
Chr5	20500001	21000001	40.8206
Chr5	21000001	21500001	41.3798
Chr5	21500001	22000001	42.519600000000004
Chr5	22000001	22500001	41.7528
Chr5	22500001	23000001	43.2236
Chr5	23000001	23500001	42.1706
Chr5	23500001	24000001	42.796
Chr5	24000001	24500001	42.5016
Chr5	24500001	25000001	41.475
Chr5	25000001	25500001	43.0042
Chr5	25500001	26000001	41.5906
Chr5	26000001	26500001	41.6954
Chr5	26500001	27000001	41.765
Chr5	27000001	27500001	41.9568
Chr5	27500001	28000001	42.8312
Chr5	28000001	28500001	42.859
Chr5	28500001	29000001	40.9268
Chr5	29000001	29500001	42.0482
Chr5	29500001	30000001	42.309999999999995
Chr5	30000001	30500001	42.9014
Chr5	30500001	31000001	42.148799999999994
Chr5	31000001	31500001	42.4468
Chr5	31500001	32000001	41.855
Chr5	32000001	32500001	42.1372
Chr5	32500001	33000001	41.9794
Chr5	33000001	33500001	41.3748
Chr5	33500001	34000001	42.1188
Chr5	34000001	34500001	42.327799999999996
Chr5	34500001	35000001	42.1944
Chr5	35000001	35500001	41.659800000000004
Chr5	35500001	36000001	42.581599999999995
Chr5	36000001	36500001	41.810399999999994
Chr5	36500001	37000001	41.8056
Chr5	37000001	37500001	42.5054
Chr5	37500001	38000001	41.6646
Chr5	38000001	38500001	42.2236
Chr5	38500001	39000001	42.796800000000005
Chr5	39000001	39500001	41.608000000000004
Chr5	39500001	40000001	42.7462
Chr5	40000001	40500001	42.770399999999995
Chr5	40500001	41000001	42.305
Chr5	41000001	41500001	42.5318
Chr5	41500001	42000001	42.847
Chr5	42000001	42500001	41.754400000000004
Chr5	42500001	43000001	42.6922
Chr5	43000001	43500001	41.010999999999996
Chr5	43500001	44000001	43.6546
Chr5	44000001	44500001	41.8622
Chr5	44500001	45000001	43.418
Chr5	45000001	45500001	41.8858
Chr5	45500001	46000001	42.343399999999995
Chr5	46000001	46500001	42.2606
Chr5	46500001	47000001	43.0096
Chr5	47000001	47500001	41.067
Chr5	47500001	48000001	43.0462
Chr5	48000001	48500001	42.709399999999995
Chr5	48500001	49000001	42.1436
Chr5	49000001	49500001	42.6934
Chr5	49500001	50000001	41.9618
Chr5	50000001	50500001	41.9392
Chr5	50500001	51000001	41.673
Chr5	51000001	51500001	41.6036
Chr5	51500001	52000001	42.0426
Chr5	52000001	52500001	41.5784
Chr5	52500001	53000001	42.7226
Chr5	53000001	53500001	43.2578
Chr5	53500001	54000001	42.545
Chr5	54000001	54500001	42.6058
Chr5	54500001	55000001	42.2464
Chr5	55000001	55500001	42.946600000000004
Chr5	55500001	56000001	43.227399999999996
Chr5	56000001	56500001	42.3122
Chr5	56500001	57000001	42.83
Chr5	57000001	57500001	43.089
Chr5	57500001	58000001	42.4374
Chr5	58000001	58500001	42.426199999999994
Chr5	58500001	59000001	42.9282
Chr5	59000001	59500001	43.033
Chr5	59500001	60000001	43.1408
Chr5	60000001	60500001	42.9908
Chr5	60500001	61000001	42.8866
Chr5	61000001	61500001	44.096999999999994
Chr5	61500001	62000001	43.528
Chr5	62000001	62500001	43.8202
Chr5	62500001	63000001	43.225
Chr5	63000001	63500001	42.843599999999995
Chr5	63500001	64000001	42.9548
Chr5	64000001	64500001	43.148399999999995
Chr5	64500001	65000001	43.1896
Chr5	65000001	65500001	43.3966
Chr5	65500001	66000001	42.959399999999995
Chr5	66000001	66500001	44.3378
Chr5	66500001	67000001	44.324400000000004
Chr5	67000001	67500001	43.825599999999994
Chr5	67500001	68000001	44.047799999999995
Chr5	68000001	68500001	44.135799999999996
Chr5	68500001	69000001	43.8028
Chr5	69000001	69500001	44.0008
Chr5	69500001	70000001	43.148599999999995
Chr5	70000001	70500001	42.544399999999996
Chr5	70500001	71000001	44.022800000000004
Chr5	71000001	71500001	44.544200000000004
Chr5	71500001	72000001	44.3358
Chr5	72000001	72500001	44.1458
Chr5	72500001	73000001	43.0842
Chr5	73000001	73500001	43.5482
Chr5	73500001	74000001	43.7294
Chr5	74000001	74500001	43.952999999999996
Chr5	74500001	75000001	44.505
Chr5	75000001	75500001	43.8974
Chr5	75500001	76000001	43.547999999999995
Chr5	76000001	76500001	43.509
Chr5	76500001	77000001	42.6858
Chr5	77000001	77500001	42.4994
Chr5	77500001	78000001	43.992
Chr5	78000001	78500001	44.3158
Chr5	78500001	79000001	44.4362
Chr5	79000001	79500001	44.4502
Chr5	79500001	80000001	43.0402
Chr5	80000001	80500001	45.176
Chr5	80500001	81000001	45.6032
Chr5	81000001	81500001	45.2108
Chr5	81500001	82000001	44.1168
Chr5	82000001	82500001	42.6928
Chr5	82500001	83000001	41.8098
Chr5	83000001	83500001	42.4732
Chr5	83500001	84000001	42.3358
Chr5	84000001	84500001	42.3012
Chr5	84500001	85000001	42.19
Chr5	85000001	85500001	44.0114
Chr5	85500001	86000001	44.6156
Chr5	86000001	86500001	42.925200000000004
Chr5	86500001	87000001	42.32
Chr5	87000001	87500001	41.781400000000005
Chr5	87500001	88000001	42.8604
Chr5	88000001	88500001	43.9108
Chr5	88500001	89000001	45.229200000000006
Chr5	89000001	89500001	45.144
Chr5	89500001	90000001	44.371
Chr5	90000001	90500001	44.87
Chr5	90500001	91000001	45.1688
Chr5	91000001	91500001	44.3654
Chr5	91500001	92000001	45.4314
Chr5	92000001	92500001	45.2768
Chr5	92500001	93000001	45.2492
Chr5	93000001	93500001	45.3166
Chr5	93500001	94000001	45.224399999999996
Chr5	94000001	94500001	45.7378
Chr5	94500001	95000001	45.246399999999994
Chr5	95000001	95500001	46.251799999999996
Chr5	95500001	96000001	44.157000000000004
Chr5	96000001	96500001	45.4126
Chr5	96500001	97000001	44.9216
Chr5	97000001	97500001	45.938
Chr5	97500001	98000001	47.409800000000004
Chr5	98000001	98500001	49.8212
Chr5	98500001	99000001	48.9788
Chr5	99000001	99500001	50.578
Chr5	99500001	100000001	52.0386
Chr5	100000001	100500001	53.29859999999999
Chr5	100500001	101000001	56.7156
Chr5	101000001	101272343	54.29386580108834
Chr6	1	500001	54.0222
Chr6	500001	1000001	52.083999999999996
Chr6	1000001	1500001	49.513200000000005
Chr6	1500001	2000001	49.6466
Chr6	2000001	2500001	47.4304
Chr6	2500001	3000001	46.0912
Chr6	3000001	3500001	45.5452
Chr6	3500001	4000001	43.370999999999995
Chr6	4000001	4500001	44.2958
Chr6	4500001	5000001	44.531
Chr6	5000001	5500001	43.4154
Chr6	5500001	6000001	43.9032
Chr6	6000001	6500001	44.008199999999995
Chr6	6500001	7000001	43.453399999999995
Chr6	7000001	7500001	43.3144
Chr6	7500001	8000001	42.9622
Chr6	8000001	8500001	42.2592
Chr6	8500001	9000001	42.4112
Chr6	9000001	9500001	42.7016
Chr6	9500001	10000001	43.0914
Chr6	10000001	10500001	41.7958
Chr6	10500001	11000001	42.6098
Chr6	11000001	11500001	42.4266
Chr6	11500001	12000001	41.2256
Chr6	12000001	12500001	41.8528
Chr6	12500001	13000001	42.3666
Chr6	13000001	13500001	42.044399999999996
Chr6	13500001	14000001	42.4212
Chr6	14000001	14500001	42.254799999999996
Chr6	14500001	15000001	43.1932
Chr6	15000001	15500001	41.7434
Chr6	15500001	16000001	41.9426
Chr6	16000001	16500001	41.8164
Chr6	16500001	17000001	41.4202
Chr6	17000001	17500001	42.336600000000004
Chr6	17500001	18000001	42.031400000000005
Chr6	18000001	18500001	40.5518
Chr6	18500001	19000001	42.4218
Chr6	19000001	19500001	42.0272
Chr6	19500001	20000001	41.712199999999996
Chr6	20000001	20500001	41.6512
Chr6	20500001	21000001	41.7412
Chr6	21000001	21500001	41.1252
Chr6	21500001	22000001	42.214
Chr6	22000001	22500001	42.211999999999996
Chr6	22500001	23000001	41.9798
Chr6	23000001	23500001	41.8446
Chr6	23500001	24000001	42.3
Chr6	24000001	24500001	42.132799999999996
Chr6	24500001	25000001	42.5914
Chr6	25000001	25500001	42.6912
Chr6	25500001	26000001	41.8106
Chr6	26000001	26500001	42.0744
Chr6	26500001	27000001	42.6782
Chr6	27000001	27500001	42.485
Chr6	27500001	28000001	43.4264
Chr6	28000001	28500001	41.5818
Chr6	28500001	29000001	41.4978
Chr6	29000001	29500001	42.497600000000006
Chr6	29500001	30000001	42.167
Chr6	30000001	30500001	42.5724
Chr6	30500001	31000001	41.1706
Chr6	31000001	31500001	41.6458
Chr6	31500001	32000001	41.444199999999995
Chr6	32000001	32500001	42.4746
Chr6	32500001	33000001	41.910399999999996
Chr6	33000001	33500001	42.0364
Chr6	33500001	34000001	43.3818
Chr6	34000001	34500001	42.5572
Chr6	34500001	35000001	42.7124
Chr6	35000001	35500001	42.5968
Chr6	35500001	36000001	42.7072
Chr6	36000001	36500001	42.6042
Chr6	36500001	37000001	42.5774
Chr6	37000001	37500001	43.001400000000004
Chr6	37500001	38000001	41.998999999999995
Chr6	38000001	38500001	42.5368
Chr6	38500001	39000001	41.593599999999995
Chr6	39000001	39500001	42.46
Chr6	39500001	40000001	42.8746
Chr6	40000001	40500001	42.789
Chr6	40500001	41000001	43.3378
Chr6	41000001	41500001	43.357600000000005
Chr6	41500001	42000001	42.678399999999996
Chr6	42000001	42500001	42.5984
Chr6	42500001	43000001	42.8404
Chr6	43000001	43500001	42.754599999999996
Chr6	43500001	44000001	41.437200000000004
Chr6	44000001	44500001	41.9492
Chr6	44500001	45000001	41.781600000000005
Chr6	45000001	45500001	41.0898
Chr6	45500001	46000001	41.591
Chr6	46000001	46500001	42.4238
Chr6	46500001	47000001	41.4528
Chr6	47000001	47500001	43.4608
Chr6	47500001	48000001	42.3814
Chr6	48000001	48500001	42.8154
Chr6	48500001	49000001	42.9972
Chr6	49000001	49500001	41.876999999999995
Chr6	49500001	50000001	42.2732
Chr6	50000001	50500001	42.5882
Chr6	50500001	51000001	42.2364
Chr6	51000001	51500001	42.2312
Chr6	51500001	52000001	41.7438
Chr6	52000001	52500001	43.383
Chr6	52500001	53000001	42.1002
Chr6	53000001	53500001	41.793
Chr6	53500001	54000001	42.2856
Chr6	54000001	54500001	42.5004
Chr6	54500001	55000001	42.8858
Chr6	55000001	55500001	42.8932
Chr6	55500001	56000001	41.97
Chr6	56000001	56500001	41.9864
Chr6	56500001	57000001	42.8748
Chr6	57000001	57500001	42.4738
Chr6	57500001	58000001	42.5204
Chr6	58000001	58500001	42.85
Chr6	58500001	59000001	42.8878
Chr6	59000001	59500001	42.3726
Chr6	59500001	60000001	42.2042
Chr6	60000001	60500001	41.9482
Chr6	60500001	61000001	42.3502
Chr6	61000001	61500001	42.897800000000004
Chr6	61500001	62000001	41.9072
Chr6	62000001	62500001	42.593599999999995
Chr6	62500001	63000001	42.5338
Chr6	63000001	63500001	43.1074
Chr6	63500001	64000001	43.9544
Chr6	64000001	64500001	42.5578
Chr6	64500001	65000001	44.579800000000006
Chr6	65000001	65500001	44.8436
Chr6	65500001	66000001	44.1824
Chr6	66000001	66500001	44.946999999999996
Chr6	66500001	67000001	45.6932
Chr6	67000001	67500001	46.2904
Chr6	67500001	68000001	49.0172
Chr6	68000001	68056104	47.977826497691744
Chr7	1	500001	51.7196
Chr7	500001	1000001	50.9494
Chr7	1000001	1500001	50.4554
Chr7	1500001	2000001	47.714800000000004
Chr7	2000001	2500001	45.33
Chr7	2500001	3000001	44.3964
Chr7	3000001	3500001	43.8236
