Chromosome	Start	End	GC_Content
Chr3	207000000	207500000	53.494200000000006
Chr3	207500000	207721411	53.40385075718912
Chr4	0	500000	54.2008
Chr4	500000	1000000	53.080799999999996
Chr4	1000000	1500000	51.5134
Chr4	1500000	2000000	49.6314
Chr4	2000000	2500000	47.2724
Chr4	2500000	3000000	47.4844
Chr4	3000000	3500000	46.7802
Chr4	3500000	4000000	45.633
Chr4	4000000	4500000	45.616
Chr4	4500000	5000000	43.4086
Chr4	5000000	5500000	43.358000000000004
Chr4	5500000	6000000	45.0494
Chr4	6000000	6500000	44.6314
Chr4	6500000	7000000	44.1408
Chr4	7000000	7500000	44.6042
Chr4	7500000	8000000	43.436
Chr4	8000000	8500000	44.4658
Chr4	8500000	9000000	43.979800000000004
Chr4	9000000	9500000	44.3542
Chr4	9500000	10000000	44.1316
Chr4	10000000	10500000	43.2042
Chr4	10500000	11000000	43.0028
Chr4	11000000	11500000	43.503
Chr4	11500000	12000000	43.2008
Chr4	12000000	12500000	42.6668
Chr4	12500000	13000000	42.5666
Chr4	13000000	13500000	43.1182
Chr4	13500000	14000000	41.7104
Chr4	14000000	14500000	43.3
Chr4	14500000	15000000	41.354800000000004
Chr4	15000000	15500000	42.5192
Chr4	15500000	16000000	42.715399999999995
Chr4	16000000	16500000	42.5702
Chr4	16500000	17000000	42.398
Chr4	17000000	17500000	42.479
Chr4	17500000	18000000	41.369
Chr4	18000000	18500000	41.91
Chr4	18500000	19000000	42.7862
Chr4	19000000	19500000	42.5848
Chr4	19500000	20000000	42.465199999999996
Chr4	20000000	20500000	40.9944
Chr4	20500000	21000000	41.9158
Chr4	21000000	21500000	42.3176
Chr4	21500000	22000000	42.6566
Chr4	22000000	22500000	42.3002
Chr4	22500000	23000000	42.5604
Chr4	23000000	23500000	41.908
Chr4	23500000	24000000	42.1858
Chr4	24000000	24500000	41.9316
Chr4	24500000	25000000	42.453
Chr4	25000000	25500000	42.3182
Chr4	25500000	26000000	41.8972
Chr4	26000000	26500000	41.8264
Chr4	26500000	27000000	42.093399999999995
Chr4	27000000	27500000	42.776399999999995
Chr4	27500000	28000000	42.3736
Chr4	28000000	28500000	41.105199999999996
Chr4	28500000	29000000	42.039
Chr4	29000000	29500000	42.403999999999996
Chr4	29500000	30000000	41.6294
Chr4	30000000	30500000	41.772
Chr4	30500000	31000000	41.9366
Chr4	31000000	31500000	41.6144
Chr4	31500000	32000000	41.6634
Chr4	32000000	32500000	41.1128
Chr4	32500000	33000000	42.4086
Chr4	33000000	33500000	42.7914
Chr4	33500000	34000000	41.8228
Chr4	34000000	34500000	42.0284
Chr4	34500000	35000000	41.8466
Chr4	35000000	35500000	41.157199999999996
Chr4	35500000	36000000	42.6302
Chr4	36000000	36500000	42.775800000000004
Chr4	36500000	37000000	41.7864
Chr4	37000000	37500000	42.1494
Chr4	37500000	38000000	41.629
Chr4	38000000	38500000	42.0226
Chr4	38500000	39000000	42.1322
Chr4	39000000	39500000	41.181200000000004
Chr4	39500000	40000000	42.189
Chr4	40000000	40500000	41.4426
Chr4	40500000	41000000	41.9596
Chr4	41000000	41500000	42.415000000000006
Chr4	41500000	42000000	42.8128
Chr4	42000000	42500000	42.5896
Chr4	42500000	43000000	42.4484
Chr4	43000000	43500000	42.443599999999996
Chr4	43500000	44000000	41.6686
Chr4	44000000	44500000	41.5558
Chr4	44500000	45000000	42.191
Chr4	45000000	45500000	41.391
Chr4	45500000	46000000	42.1828
Chr4	46000000	46500000	41.5824
Chr4	46500000	47000000	41.5106
Chr4	47000000	47500000	41.516999999999996
Chr4	47500000	48000000	42.1768
Chr4	48000000	48500000	41.2702
Chr4	48500000	49000000	42.004799999999996
Chr4	49000000	49500000	41.6292
Chr4	49500000	50000000	41.903600000000004
Chr4	50000000	50500000	41.132400000000004
Chr4	50500000	51000000	41.853
Chr4	51000000	51500000	42.714200000000005
Chr4	51500000	52000000	42.3968
Chr4	52000000	52500000	42.1914
Chr4	52500000	53000000	42.1224
Chr4	53000000	53500000	41.597
Chr4	53500000	54000000	41.9554
Chr4	54000000	54500000	42.605599999999995
Chr4	54500000	55000000	42.147400000000005
Chr4	55000000	55500000	41.7644
Chr4	55500000	56000000	40.759
Chr4	56000000	56500000	42.1236
Chr4	56500000	57000000	42.0146
Chr4	57000000	57500000	42.537000000000006
Chr4	57500000	58000000	42.266799999999996
Chr4	58000000	58500000	41.1828
Chr4	58500000	59000000	42.0566
Chr4	59000000	59500000	42.178
Chr4	59500000	60000000	42.5634
Chr4	60000000	60500000	42.5516
Chr4	60500000	61000000	41.397
Chr4	61000000	61500000	42.8396
Chr4	61500000	62000000	42.0672
Chr4	62000000	62500000	42.461
Chr4	62500000	63000000	42.0468
Chr4	63000000	63500000	41.8696
Chr4	63500000	64000000	41.9766
Chr4	64000000	64500000	42.9688
Chr4	64500000	65000000	43.0616
Chr4	65000000	65500000	41.9306
Chr4	65500000	66000000	42.0124
Chr4	66000000	66500000	42.398
Chr4	66500000	67000000	43.138799999999996
Chr4	67000000	67500000	41.9752
Chr4	67500000	68000000	42.766
Chr4	68000000	68500000	42.3608
Chr4	68500000	69000000	43.517
Chr4	69000000	69500000	41.8128
Chr4	69500000	70000000	42.5016
Chr4	70000000	70500000	41.5404
Chr4	70500000	71000000	42.4484
Chr4	71000000	71500000	42.6272
Chr4	71500000	72000000	42.9086
Chr4	72000000	72500000	43.2392
Chr4	72500000	73000000	43.1178
Chr4	73000000	73500000	42.5706
Chr4	73500000	74000000	42.587599999999995
Chr4	74000000	74500000	42.3288
Chr4	74500000	75000000	42.5614
Chr4	75000000	75500000	42.5034
Chr4	75500000	76000000	42.5574
Chr4	76000000	76500000	42.6558
Chr4	76500000	77000000	42.5416
Chr4	77000000	77500000	42.940400000000004
Chr4	77500000	78000000	42.7398
Chr4	78000000	78500000	42.0642
Chr4	78500000	79000000	42.4126
Chr4	79000000	79500000	41.665400000000005
Chr4	79500000	80000000	42.397
Chr4	80000000	80500000	42.3818
Chr4	80500000	81000000	41.0896
Chr4	81000000	81500000	42.264
Chr4	81500000	82000000	41.6152
Chr4	82000000	82500000	41.506
Chr4	82500000	83000000	43.2404
Chr4	83000000	83500000	42.8588
Chr4	83500000	84000000	42.916399999999996
Chr4	84000000	84500000	42.6644
Chr4	84500000	85000000	42.940400000000004
Chr4	85000000	85500000	42.7712
Chr4	85500000	86000000	38.9082
Chr4	86000000	86500000	39.2008
Chr4	86500000	87000000	43.556200000000004
Chr4	87000000	87500000	42.003
Chr4	87500000	88000000	42.544
Chr4	88000000	88500000	42.5724
Chr4	88500000	89000000	43.1648
Chr4	89000000	89500000	43.4674
Chr4	89500000	90000000	43.7792
Chr4	90000000	90500000	42.214200000000005
Chr4	90500000	91000000	44.221199999999996
Chr4	91000000	91500000	44.1922
Chr4	91500000	92000000	43.2188
Chr4	92000000	92500000	43.1286
Chr4	92500000	93000000	43.5314
Chr4	93000000	93500000	43.7896
Chr4	93500000	94000000	43.2934
Chr4	94000000	94500000	42.681999999999995
Chr4	94500000	95000000	43.4826
Chr4	95000000	95500000	43.2842
Chr4	95500000	96000000	42.8404
Chr4	96000000	96500000	43.819599999999994
Chr4	96500000	97000000	44.3296
Chr4	97000000	97500000	45.7984
Chr4	97500000	98000000	44.7036
Chr4	98000000	98500000	44.4672
Chr4	98500000	99000000	44.3912
Chr4	99000000	99500000	45.306400000000004
Chr4	99500000	100000000	45.096199999999996
Chr4	100000000	100500000	45.3026
Chr4	100500000	101000000	44.811
Chr4	101000000	101500000	44.2206
Chr4	101500000	102000000	43.9654
Chr4	102000000	102500000	42.8726
Chr4	102500000	103000000	43.5396
Chr4	103000000	103500000	43.309999999999995
Chr4	103500000	104000000	44.0402
Chr4	104000000	104500000	43.559599999999996
Chr4	104500000	105000000	43.3712
Chr4	105000000	105500000	42.9808
Chr4	105500000	106000000	42.9458
Chr4	106000000	106500000	43.0022
Chr4	106500000	107000000	43.044
Chr4	107000000	107500000	42.9992
Chr4	107500000	108000000	43.0104
Chr4	108000000	108500000	43.028800000000004
Chr4	108500000	109000000	42.7876
Chr4	109000000	109500000	42.7776
Chr4	109500000	110000000	42.2412
Chr4	110000000	110500000	43.1656
Chr4	110500000	111000000	42.9796
Chr4	111000000	111500000	43.229600000000005
Chr4	111500000	112000000	42.342400000000005
Chr4	112000000	112500000	42.3526
Chr4	112500000	113000000	42.187000000000005
Chr4	113000000	113500000	42.605
Chr4	113500000	114000000	42.632999999999996
Chr4	114000000	114500000	41.010799999999996
Chr4	114500000	115000000	41.893
Chr4	115000000	115500000	42.597
Chr4	115500000	116000000	42.6714
Chr4	116000000	116500000	43.3268
Chr4	116500000	117000000	42.5232
Chr4	117000000	117500000	42.9482
Chr4	117500000	118000000	43.2952
Chr4	118000000	118500000	41.9176
Chr4	118500000	119000000	41.930800000000005
Chr4	119000000	119500000	41.9692
Chr4	119500000	120000000	42.3382
Chr4	120000000	120500000	42.766799999999996
Chr4	120500000	121000000	42.233599999999996
Chr4	121000000	121500000	43.379400000000004
Chr4	121500000	122000000	43.5178
Chr4	122000000	122500000	45.3476
Chr4	122500000	123000000	42.197
Chr4	123000000	123500000	42.0216
Chr4	123500000	124000000	42.699999999999996
Chr4	124000000	124500000	42.502
Chr4	124500000	125000000	42.4574
Chr4	125000000	125500000	42.7068
Chr4	125500000	126000000	42.2454
Chr4	126000000	126500000	42.275800000000004
Chr4	126500000	127000000	42.416399999999996
Chr4	127000000	127500000	42.1346
Chr4	127500000	128000000	42.3538
Chr4	128000000	128500000	41.5062
Chr4	128500000	129000000	41.377399999999994
Chr4	129000000	129500000	42.338
Chr4	129500000	130000000	42.343199999999996
Chr4	130000000	130500000	42.118
Chr4	130500000	131000000	41.397600000000004
Chr4	131000000	131500000	42.528
Chr4	131500000	132000000	42.227199999999996
Chr4	132000000	132500000	41.970600000000005
Chr4	132500000	133000000	42.502
Chr4	133000000	133500000	41.6708
Chr4	133500000	134000000	42.1856
Chr4	134000000	134500000	42.0122
Chr4	134500000	135000000	42.9968
Chr4	135000000	135500000	41.604600000000005
Chr4	135500000	136000000	42.148
Chr4	136000000	136500000	41.1328
Chr4	136500000	137000000	42.2532
Chr4	137000000	137500000	41.6374
Chr4	137500000	138000000	41.1226
Chr4	138000000	138500000	41.9654
Chr4	138500000	139000000	42.8092
Chr4	139000000	139500000	42.681400000000004
Chr4	139500000	140000000	41.7706
Chr4	140000000	140500000	42.519400000000005
Chr4	140500000	141000000	43.372
Chr4	141000000	141500000	42.6552
Chr4	141500000	142000000	42.1472
Chr4	142000000	142500000	41.8302
Chr4	142500000	143000000	41.5548
Chr4	143000000	143500000	41.914
Chr4	143500000	144000000	41.9566
Chr4	144000000	144500000	41.7136
Chr4	144500000	145000000	42.875
Chr4	145000000	145500000	41.873599999999996
Chr4	145500000	146000000	43.382
Chr4	146000000	146500000	42.825
Chr4	146500000	147000000	43.3058
Chr4	147000000	147500000	41.9088
Chr4	147500000	148000000	43.3528
Chr4	148000000	148500000	42.7254
Chr4	148500000	149000000	42.8838
Chr4	149000000	149500000	44.1128
Chr4	149500000	150000000	43.257
Chr4	150000000	150500000	41.7718
Chr4	150500000	151000000	44.3636
Chr4	151000000	151500000	43.036
Chr4	151500000	152000000	43.0092
Chr4	152000000	152500000	43.1236
Chr4	152500000	153000000	43.2896
Chr4	153000000	153500000	43.4388
Chr4	153500000	154000000	43.4896
Chr4	154000000	154500000	42.9878
Chr4	154500000	155000000	43.236599999999996
Chr4	155000000	155500000	43.806400000000004
Chr4	155500000	156000000	42.714
Chr4	156000000	156500000	41.85
Chr4	156500000	157000000	42.660199999999996
Chr4	157000000	157500000	42.9028
Chr4	157500000	158000000	42.9864
Chr4	158000000	158500000	43.513000000000005
Chr4	158500000	159000000	42.733
Chr4	159000000	159500000	43.269000000000005
Chr4	159500000	160000000	42.8346
Chr4	160000000	160500000	42.701
Chr4	160500000	161000000	42.8954
Chr4	161000000	161500000	41.649
Chr4	161500000	162000000	42.1702
Chr4	162000000	162500000	42.5536
Chr4	162500000	163000000	42.58
Chr4	163000000	163500000	42.4998
Chr4	163500000	164000000	42.4686
Chr4	164000000	164500000	42.7846
Chr4	164500000	165000000	42.9354
Chr4	165000000	165500000	42.4886
Chr4	165500000	166000000	42.8162
Chr4	166000000	166500000	43.291000000000004
Chr4	166500000	167000000	42.8488
Chr4	167000000	167500000	42.1078
Chr4	167500000	168000000	41.9482
Chr4	168000000	168500000	42.376599999999996
Chr4	168500000	169000000	42.8786
Chr4	169000000	169500000	42.7004
Chr4	169500000	170000000	43.827
Chr4	170000000	170500000	42.838
Chr4	170500000	171000000	42.0798
Chr4	171000000	171500000	41.449000000000005
Chr4	171500000	172000000	41.8298
Chr4	172000000	172500000	42.3072
Chr4	172500000	173000000	42.278999999999996
Chr4	173000000	173500000	43.2442
Chr4	173500000	174000000	42.7138
Chr4	174000000	174500000	41.91
Chr4	174500000	175000000	42.8848
Chr4	175000000	175500000	42.5394
Chr4	175500000	176000000	43.021
Chr4	176000000	176500000	41.867599999999996
Chr4	176500000	177000000	42.5568
Chr4	177000000	177500000	42.5412
Chr4	177500000	178000000	42.8886
Chr4	178000000	178500000	43.1958
Chr4	178500000	179000000	42.4822
Chr4	179000000	179500000	42.8876
Chr4	179500000	180000000	43.93
Chr4	180000000	180500000	43.1798
Chr4	180500000	181000000	43.0314
Chr4	181000000	181500000	41.9602
Chr4	181500000	182000000	41.8926
Chr4	182000000	182500000	41.9846
Chr4	182500000	183000000	43.1366
Chr4	183000000	183500000	43.8288
Chr4	183500000	184000000	43.277
Chr4	184000000	184500000	42.3418
Chr4	184500000	185000000	43.0314
Chr4	185000000	185500000	42.5192
Chr4	185500000	186000000	43.5664
Chr4	186000000	186500000	43.307
Chr4	186500000	187000000	43.196200000000005
Chr4	187000000	187500000	43.2258
Chr4	187500000	188000000	43.6518
Chr4	188000000	188500000	43.416
Chr4	188500000	189000000	42.620999999999995
Chr4	189000000	189500000	43.9242
Chr4	189500000	190000000	43.3294
Chr4	190000000	190500000	43.7202
Chr4	190500000	191000000	43.0466
Chr4	191000000	191500000	43.4624
Chr4	191500000	192000000	43.697599999999994
Chr4	192000000	192500000	45.005
Chr4	192500000	193000000	43.8676
Chr4	193000000	193500000	44.783
Chr4	193500000	194000000	45.379599999999996
Chr4	194000000	194500000	45.5866
Chr4	194500000	195000000	46.7724
Chr4	195000000	195500000	45.199
Chr4	195500000	196000000	47.5458
Chr4	196000000	196500000	47.9518
Chr4	196500000	197000000	49.2354
Chr4	197000000	197500000	48.063
Chr4	197500000	198000000	49.994
Chr4	198000000	198500000	52.5802
Chr4	198500000	199000000	54.18619999999999
Chr4	199000000	199135708	50.062634479912745
Chr5	0	500000	55.0684
Chr5	500000	1000000	54.007000000000005
Chr5	1000000	1500000	49.815
Chr5	1500000	2000000	48.5008
Chr5	2000000	2500000	47.3084
Chr5	2500000	3000000	47.672799999999995
Chr5	3000000	3500000	45.7774
Chr5	3500000	4000000	46.206399999999995
Chr5	4000000	4500000	45.1264
Chr5	4500000	5000000	45.690599999999996
Chr5	5000000	5500000	45.041199999999996
Chr5	5500000	6000000	43.998599999999996
Chr5	6000000	6500000	42.7398
Chr5	6500000	7000000	43.0974
Chr5	7000000	7500000	43.7476
Chr5	7500000	8000000	43.2896
Chr5	8000000	8500000	42.5562
Chr5	8500000	9000000	41.5584
Chr5	9000000	9500000	42.2802
Chr5	9500000	10000000	42.7858
Chr5	10000000	10500000	43.4412
Chr5	10500000	11000000	43.7294
Chr5	11000000	11500000	42.8194
Chr5	11500000	12000000	42.925799999999995
Chr5	12000000	12500000	41.207
Chr5	12500000	13000000	42.1136
Chr5	13000000	13500000	42.0572
Chr5	13500000	14000000	41.8928
Chr5	14000000	14500000	43.848
Chr5	14500000	15000000	41.803000000000004
Chr5	15000000	15500000	42.320600000000006
Chr5	15500000	16000000	43.4998
Chr5	16000000	16500000	43.1574
Chr5	16500000	17000000	41.411
Chr5	17000000	17500000	41.9326
Chr5	17500000	18000000	41.7354
Chr5	18000000	18500000	41.7528
Chr5	18500000	19000000	42.0336
Chr5	19000000	19500000	42.946200000000005
Chr5	19500000	20000000	42.4458
Chr5	20000000	20500000	42.0646
Chr5	20500000	21000000	41.0844
Chr5	21000000	21500000	41.511399999999995
Chr5	21500000	22000000	42.43
Chr5	22000000	22500000	42.0298
Chr5	22500000	23000000	43.22
Chr5	23000000	23500000	42.313
Chr5	23500000	24000000	42.8068
Chr5	24000000	24500000	42.314
Chr5	24500000	25000000	41.5498
Chr5	25000000	25500000	43.032199999999996
Chr5	25500000	26000000	41.590199999999996
Chr5	26000000	26500000	41.6636
Chr5	26500000	27000000	41.6292
Chr5	27000000	27500000	42.0734
Chr5	27500000	28000000	42.7508
Chr5	28000000	28500000	42.6582
Chr5	28500000	29000000	41.0004
Chr5	29000000	29500000	42.1162
Chr5	29500000	30000000	42.3302
Chr5	30000000	30500000	42.8472
Chr5	30500000	31000000	42.4124
Chr5	31000000	31500000	42.3506
Chr5	31500000	32000000	41.864200000000004
Chr5	32000000	32500000	42.208800000000004
Chr5	32500000	33000000	41.662
Chr5	33000000	33500000	41.6382
Chr5	33500000	34000000	42.0468
Chr5	34000000	34500000	42.3994
Chr5	34500000	35000000	41.6694
Chr5	35000000	35500000	41.8744
Chr5	35500000	36000000	42.376599999999996
Chr5	36000000	36500000	41.982
Chr5	36500000	37000000	41.9594
Chr5	37000000	37500000	41.8272
Chr5	37500000	38000000	41.6266
Chr5	38000000	38500000	42.5016
Chr5	38500000	39000000	42.8054
Chr5	39000000	39500000	41.9278
Chr5	39500000	40000000	42.5296
Chr5	40000000	40500000	42.881
Chr5	40500000	41000000	42.1374
Chr5	41000000	41500000	42.515
Chr5	41500000	42000000	42.7228
Chr5	42000000	42500000	41.6828
Chr5	42500000	43000000	42.5574
Chr5	43000000	43500000	41.388799999999996
Chr5	43500000	44000000	43.1862
Chr5	44000000	44500000	41.9186
Chr5	44500000	45000000	43.1958
Chr5	45000000	45500000	41.861
Chr5	45500000	46000000	42.398
Chr5	46000000	46500000	42.8726
Chr5	46500000	47000000	42.3082
Chr5	47000000	47500000	41.0486
Chr5	47500000	48000000	43.5346
Chr5	48000000	48500000	42.491800000000005
Chr5	48500000	49000000	42.2456
Chr5	49000000	49500000	42.2066
Chr5	49500000	50000000	42.211999999999996
Chr5	50000000	50500000	41.462199999999996
Chr5	50500000	51000000	41.8228
Chr5	51000000	51500000	41.5414
Chr5	51500000	52000000	41.927
Chr5	52000000	52500000	42.1772
Chr5	52500000	53000000	42.93
Chr5	53000000	53500000	43.0554
Chr5	53500000	54000000	42.149
Chr5	54000000	54500000	42.4238
Chr5	54500000	55000000	42.9704
Chr5	55000000	55500000	42.7436
Chr5	55500000	56000000	43.1686
Chr5	56000000	56500000	43.0042
Chr5	56500000	57000000	43.0096
Chr5	57000000	57500000	42.5358
Chr5	57500000	58000000	42.398
Chr5	58000000	58500000	42.568
Chr5	58500000	59000000	42.8816
Chr5	59000000	59500000	43.38
Chr5	59500000	60000000	42.2606
Chr5	60000000	60500000	43.684400000000004
Chr5	60500000	61000000	43.5868
Chr5	61000000	61500000	43.6652
Chr5	61500000	62000000	43.7232
Chr5	62000000	62500000	43.888
Chr5	62500000	63000000	43.1422
Chr5	63000000	63500000	42.486200000000004
Chr5	63500000	64000000	43.2758
Chr5	64000000	64500000	42.998999999999995
Chr5	64500000	65000000	42.686
Chr5	65000000	65500000	43.6664
Chr5	65500000	66000000	43.7084
Chr5	66000000	66500000	44.482
Chr5	66500000	67000000	43.8964
Chr5	67000000	67500000	44.0618
Chr5	67500000	68000000	44.3504
Chr5	68000000	68500000	43.967
Chr5	68500000	69000000	43.7852
Chr5	69000000	69500000	43.6044
Chr5	69500000	70000000	43.0914
Chr5	70000000	70500000	43.3872
Chr5	70500000	71000000	43.9694
Chr5	71000000	71500000	44.4094
Chr5	71500000	72000000	44.3138
Chr5	72000000	72500000	43.9574
Chr5	72500000	73000000	42.8214
Chr5	73000000	73500000	43.6348
Chr5	73500000	74000000	43.9944
Chr5	74000000	74500000	44.2878
Chr5	74500000	75000000	44.0786
Chr5	75000000	75500000	44.0394
Chr5	75500000	76000000	43.1566
Chr5	76000000	76500000	43.2502
Chr5	76500000	77000000	42.4486
Chr5	77000000	77500000	42.8956
Chr5	77500000	78000000	44.3532
Chr5	78000000	78500000	44.6998
Chr5	78500000	79000000	44.1458
Chr5	79000000	79500000	44.201
Chr5	79500000	80000000	43.672
Chr5	80000000	80500000	45.300200000000004
Chr5	80500000	81000000	45.8114
Chr5	81000000	81500000	44.4826
Chr5	81500000	82000000	42.937599999999996
Chr5	82000000	82500000	42.233399999999996
Chr5	82500000	83000000	42.161
Chr5	83000000	83500000	42.117399999999996
Chr5	83500000	84000000	42.3324
Chr5	84000000	84500000	42.4126
Chr5	84500000	85000000	43.213
Chr5	85000000	85500000	43.2716
Chr5	85500000	86000000	44.358399999999996
Chr5	86000000	86500000	42.178399999999996
Chr5	86500000	87000000	42.0636
Chr5	87000000	87500000	42.6796
Chr5	87500000	88000000	42.714600000000004
Chr5	88000000	88500000	44.9842
Chr5	88500000	89000000	45.041599999999995
Chr5	89000000	89500000	44.3268
Chr5	89500000	90000000	44.8972
Chr5	90000000	90500000	45.1948
Chr5	90500000	91000000	44.7758
Chr5	91000000	91500000	44.7482
Chr5	91500000	92000000	45.3388
Chr5	92000000	92500000	45.1414
Chr5	92500000	93000000	45.0648
Chr5	93000000	93500000	45.757799999999996
Chr5	93500000	94000000	45.2698
Chr5	94000000	94500000	45.7204
Chr5	94500000	95000000	45.246199999999995
Chr5	95000000	95500000	45.827200000000005
Chr5	95500000	96000000	43.3092
Chr5	96000000	96500000	45.506
Chr5	96500000	97000000	44.7898
Chr5	97000000	97500000	46.3082
Chr5	97500000	98000000	47.083000000000006
Chr5	98000000	98500000	49.3732
Chr5	98500000	99000000	48.9724
Chr5	99000000	99500000	50.4552
Chr5	99500000	100000000	51.830799999999996
Chr5	100000000	100500000	53.196600000000004
Chr5	100500000	101000000	56.5242
Chr5	101000000	101298731	55.099403811455794
Chr6	0	500000	49.0808
Chr6	500000	1000000	46.6172
Chr6	1000000	1500000	45.452799999999996
Chr6	1500000	2000000	45.0976
Chr6	2000000	2500000	44.6594
Chr6	2500000	3000000	44.296
Chr6	3000000	3500000	44.7022
Chr6	3500000	4000000	42.3688
Chr6	4000000	4500000	43.9392
Chr6	4500000	5000000	43.236599999999996
Chr6	5000000	5500000	42.601
Chr6	5500000	6000000	42.5214
Chr6	6000000	6500000	42.2958
Chr6	6500000	7000000	42.3202
Chr6	7000000	7500000	42.5294
Chr6	7500000	8000000	41.9328
Chr6	8000000	8500000	42.024
Chr6	8500000	9000000	42.3468
Chr6	9000000	9500000	43.1514
Chr6	9500000	10000000	42.891600000000004
Chr6	10000000	10500000	42.5006
Chr6	10500000	11000000	42.594
Chr6	11000000	11500000	42.569
Chr6	11500000	12000000	42.464
Chr6	12000000	12500000	41.566199999999995
Chr6	12500000	13000000	42.96
Chr6	13000000	13500000	42.6218
Chr6	13500000	14000000	42.674800000000005
Chr6	14000000	14500000	42.562
Chr6	14500000	15000000	41.4722
Chr6	15000000	15500000	42.124
Chr6	15500000	16000000	43.4174
Chr6	16000000	16500000	42.3186
Chr6	16500000	17000000	41.8694
Chr6	17000000	17500000	41.980000000000004
Chr6	17500000	18000000	42.9846
Chr6	18000000	18500000	42.2732
Chr6	18500000	19000000	41.636
Chr6	19000000	19500000	42.8776
Chr6	19500000	20000000	42.8444
Chr6	20000000	20500000	42.1434
Chr6	20500000	21000000	43.343399999999995
Chr6	21000000	21500000	41.997800000000005
Chr6	21500000	22000000	42.3448
Chr6	22000000	22500000	41.5066
Chr6	22500000	23000000	41.357
Chr6	23000000	23500000	41.44
Chr6	23500000	24000000	42.403400000000005
Chr6	24000000	24500000	41.573
Chr6	24500000	25000000	42.9392
Chr6	25000000	25500000	42.5362
Chr6	25500000	26000000	42.7924
Chr6	26000000	26500000	42.5308
Chr6	26500000	27000000	43.397200000000005
Chr6	27000000	27500000	42.3926
Chr6	27500000	28000000	43.099399999999996
Chr6	28000000	28500000	42.9612
Chr6	28500000	29000000	42.7172
Chr6	29000000	29500000	41.808
Chr6	29500000	30000000	42.269800000000004
Chr6	30000000	30500000	41.959
Chr6	30500000	31000000	42.660599999999995
Chr6	31000000	31500000	42.435
Chr6	31500000	32000000	43.019800000000004
Chr6	32000000	32500000	42.5394
Chr6	32500000	33000000	42.992599999999996
Chr6	33000000	33500000	42.0824
Chr6	33500000	34000000	42.8714
Chr6	34000000	34500000	43.064
Chr6	34500000	35000000	42.790800000000004
Chr6	35000000	35500000	42.1898
Chr6	35500000	36000000	41.8402
Chr6	36000000	36500000	41.7954
Chr6	36500000	37000000	40.9848
Chr6	37000000	37500000	41.881
Chr6	37500000	38000000	41.717999999999996
Chr6	38000000	38500000	42.3994
Chr6	38500000	39000000	42.1296
Chr6	39000000	39500000	41.996
Chr6	39500000	40000000	41.1184
Chr6	40000000	40500000	43.1506
Chr6	40500000	41000000	42.775
Chr6	41000000	41500000	42.6568
Chr6	41500000	42000000	42.180800000000005
Chr6	42000000	42500000	41.9796
Chr6	42500000	43000000	41.975
Chr6	43000000	43500000	43.08
Chr6	43500000	44000000	42.0426
Chr6	44000000	44500000	42.6252
Chr6	44500000	45000000	42.0978
Chr6	45000000	45500000	41.830600000000004
Chr6	45500000	46000000	42.161
Chr6	46000000	46500000	42.3636
Chr6	46500000	47000000	41.247
Chr6	47000000	47500000	41.7582
Chr6	47500000	48000000	41.474
Chr6	48000000	48500000	41.6558
Chr6	48500000	49000000	41.8234
Chr6	49000000	49500000	42.5212
Chr6	49500000	50000000	40.8168
Chr6	50000000	50500000	41.7244
Chr6	50500000	51000000	42.026799999999994
Chr6	51000000	51500000	41.775600000000004
Chr6	51500000	52000000	41.3142
Chr6	52000000	52500000	42.3382
Chr6	52500000	53000000	41.633199999999995
Chr6	53000000	53500000	42.973
Chr6	53500000	54000000	42.4664
Chr6	54000000	54500000	42.3352
Chr6	54500000	55000000	42.343399999999995
Chr6	55000000	55500000	41.8586
Chr6	55500000	56000000	42.187799999999996
Chr6	56000000	56500000	40.9518
Chr6	56500000	57000000	42.46
Chr6	57000000	57500000	42.4658
Chr6	57500000	58000000	41.8666
Chr6	58000000	58500000	42.824
Chr6	58500000	59000000	42.9184
Chr6	59000000	59500000	42.503
Chr6	59500000	60000000	42.5396
Chr6	60000000	60500000	42.715599999999995
Chr6	60500000	61000000	43.2744
Chr6	61000000	61500000	43.5298
Chr6	61500000	62000000	43.4414
Chr6	62000000	62500000	44.355
Chr6	62500000	63000000	43.4124
Chr6	63000000	63500000	44.3626
Chr6	63500000	64000000	44.0924
Chr6	64000000	64500000	43.2738
Chr6	64500000	65000000	45.824999999999996
Chr6	65000000	65500000	45.9596
Chr6	65500000	66000000	46.7138
Chr6	66000000	66500000	49.138799999999996
Chr6	66500000	67000000	49.758599999999994
Chr6	67000000	67500000	51.1148
Chr6	67500000	68000000	55.24
Chr6	68000000	68222232	51.78102163504806
Chr7	0	500000	48.0346
Chr7	500000	1000000	45.6126
Chr7	1000000	1500000	44.9232
Chr7	1500000	2000000	45.1378
Chr7	2000000	2500000	43.952000000000005
Chr7	2500000	3000000	44.531
Chr7	3000000	3500000	42.791000000000004
Chr7	3500000	4000000	43.3206
Chr7	4000000	4500000	43.0188
Chr7	4500000	5000000	42.4294
Chr7	5000000	5500000	43.7834
Chr7	5500000	6000000	43.6672
Chr7	6000000	6500000	41.915400000000005
Chr7	6500000	7000000	42.8062
Chr7	7000000	7500000	43.025999999999996
Chr7	7500000	8000000	42.0582
Chr7	8000000	8500000	42.5438
Chr7	8500000	9000000	42.0146
Chr7	9000000	9500000	42.774
